transcript_link,date,youtube_link,transcript_id,video_id
/et/202401241200,2024-01-24 12:00:00,https://www.youtube.com/watch?v=j-WV5PHpdgw,202401241200,202401241200_j-WV5PHpdgw
/et/202401241400,2024-01-24 14:00:00,https://www.youtube.com/watch?v=YeDTMAOYzKs,202401241400,202401241400_YeDTMAOYzKs
/et/202401251000,2024-01-25 10:00:00,https://www.youtube.com/watch?v=W8sOdhVn2hk,202401251000,202401251000_W8sOdhVn2hk
/et/202402051500,2024-02-05 15:00:00,https://www.youtube.com/watch?v=ejUgzsYsCVc,202402051500,202402051500_ejUgzsYsCVc
/et/202402061000,2024-02-06 10:00:00,https://www.youtube.com/watch?v=9feIeG-xy68,202402061000,202402061000_9feIeG-xy68
/et/202402071200,2024-02-07 12:00:00,https://www.youtube.com/watch?v=oetSZWGTBZM,202402071200,202402071200_oetSZWGTBZM
/et/202402071400,2024-02-07 14:00:00,https://www.youtube.com/watch?v=3-8pIt09qow,202402071400,202402071400_3-8pIt09qow
/et/202402081000,2024-02-08 10:00:00,https://www.youtube.com/watch?v=-pepnC5xobM,202402081000,202402081000_-pepnC5xobM
/et/202402121500,2024-02-12 15:00:00,https://www.youtube.com/watch?v=NubIg6M4t50,202402121500,202402121500_NubIg6M4t50
/et/202402131000,2024-02-13 10:00:00,https://www.youtube.com/watch?v=dNTu86UHtdA,202402131000,202402131000_dNTu86UHtdA
/et/202402141200,2024-02-14 12:00:00,https://www.youtube.com/watch?v=BY7iaHFmlhU,202402141200,202402141200_BY7iaHFmlhU
/et/202402141400,2024-02-14 14:00:00,https://www.youtube.com/watch?v=kcPw7WK9TzA,202402141400,202402141400_kcPw7WK9TzA
/et/202402191500,2024-02-19 15:00:00,https://www.youtube.com/watch?v=B7x2fYCD5Uo,202402191500,202402191500_B7x2fYCD5Uo
/et/202402201000,2024-02-20 10:00:00,https://www.youtube.com/watch?v=RsC5KhNpcYo,202402201000,202402201000_RsC5KhNpcYo
/et/202402211400,2024-02-21 14:00:00,https://www.youtube.com/watch?v=59u0oSN_0N8,202402211400,202402211400_59u0oSN_0N8
/et/202402221000,2024-02-22 10:00:00,https://www.youtube.com/watch?v=Bfue021o-fM,202402221000,202402221000_Bfue021o-fM
/et/202403041500,2024-03-04 15:00:00,https://www.youtube.com/watch?v=2bj5Mw2vliY,202403041500,202403041500_2bj5Mw2vliY
/et/202403061200,2024-03-06 12:00:00,https://www.youtube.com/watch?v=JhpqONrMgc4,202403061200,202403061200_JhpqONrMgc4
/et/202403061400,2024-03-06 14:00:00,https://www.youtube.com/watch?v=lKFuqwAhsN4,202403061400,202403061400_lKFuqwAhsN4
/et/202403071000,2024-03-07 10:00:00,https://www.youtube.com/watch?v=KIfkBHHVy1E,202403071000,202403071000_KIfkBHHVy1E
/et/202403111500,2024-03-11 15:00:00,https://www.youtube.com/watch?v=nIMo1TbUNss,202403111500,202403111500_nIMo1TbUNss
/et/202403121000,2024-03-12 10:00:00,https://www.youtube.com/watch?v=DajcKvYFNOE,202403121000,202403121000_DajcKvYFNOE
/et/202403131200,2024-03-13 12:00:00,https://www.youtube.com/watch?v=6yUz3CawWuM,202403131200,202403131200_6yUz3CawWuM
/et/202403131400,2024-03-13 14:00:00,https://www.youtube.com/watch?v=Lmw3x6WXepc,202403131400,202403131400_Lmw3x6WXepc
/et/202403141000,2024-03-14 10:00:00,https://www.youtube.com/watch?v=DvpBZNzN3ew,202403141000,202403141000_DvpBZNzN3ew
/et/202403181500,2024-03-18 15:00:00,https://www.youtube.com/watch?v=xnNdX-zwKxU,202403181500,202403181500_xnNdX-zwKxU
/et/202403191000,2024-03-19 10:00:00,https://www.youtube.com/watch?v=U9s2z_wsl7k,202403191000,202403191000_U9s2z_wsl7k
/et/202403201400,2024-03-20 14:00:00,https://www.youtube.com/watch?v=-L9mh0pv3DQ,202403201400,202403201400_-L9mh0pv3DQ
/et/202404011500,2024-04-01 15:00:00,https://www.youtube.com/watch?v=WYAp57-vFQo,202404011500,202404011500_WYAp57-vFQo
/et/202404021000,2024-04-02 10:00:00,https://www.youtube.com/watch?v=-HW5JJN4ziE,202404021000,202404021000_-HW5JJN4ziE
/et/202404031200,2024-04-03 12:00:00,https://www.youtube.com/watch?v=uZ0ekZaUVSw,202404031200,202404031200_uZ0ekZaUVSw
/et/202404031400,2024-04-03 14:00:00,https://www.youtube.com/watch?v=gCq6Nvyg7QM,202404031400,202404031400_gCq6Nvyg7QM
/et/202404041000,2024-04-04 10:00:00,https://www.youtube.com/watch?v=7J1tFFcawwg,202404041000,202404041000_7J1tFFcawwg
/et/202404081500,2024-04-08 15:00:00,https://www.youtube.com/watch?v=AMAzCDM42Lw,202404081500,202404081500_AMAzCDM42Lw
/et/202404091000,2024-04-09 10:00:00,https://www.youtube.com/watch?v=1m8SrGST1qM,202404091000,202404091000_1m8SrGST1qM
/et/202404101400,2024-04-10 14:00:00,https://www.youtube.com/watch?v=eK9_5moezXQ,202404101400,202404101400_eK9_5moezXQ
/et/202404111000,2024-04-11 10:00:00,https://www.youtube.com/watch?v=DdyBLNXLnh4,202404111000,202404111000_DdyBLNXLnh4
/et/202404151500,2024-04-15 15:00:00,https://www.youtube.com/watch?v=ErDlyv5xedI,202404151500,202404151500_ErDlyv5xedI
/et/202404161000,2024-04-16 10:00:00,https://www.youtube.com/watch?v=r7xo4eYWopc,202404161000,202404161000_r7xo4eYWopc
/et/202404171200,2024-04-17 12:00:00,https://www.youtube.com/watch?v=kmZCr9an_P0,202404171200,202404171200_kmZCr9an_P0
/et/202404171400,2024-04-17 14:00:00,https://www.youtube.com/watch?v=6sR4gkqmbbk,202404171400,202404171400_6sR4gkqmbbk
/et/202404181000,2024-04-18 10:00:00,https://www.youtube.com/watch?v=cP-1_E2AbbE,202404181000,202404181000_cP-1_E2AbbE
/et/202404291500,2024-04-29 15:00:00,https://www.youtube.com/watch?v=E4CXLvfjh0w,202404291500,202404291500_E4CXLvfjh0w
/et/202405021000,2024-05-02 10:00:00,https://www.youtube.com/watch?v=ote_LTLo50E,202405021000,202405021000_ote_LTLo50E
/et/202405061500,2024-05-06 15:00:00,https://www.youtube.com/watch?v=Ln2v5FU42h4,202405061500,202405061500_Ln2v5FU42h4
/et/202405071000,2024-05-07 10:00:00,https://www.youtube.com/watch?v=gZwi2ym4mHg,202405071000,202405071000_gZwi2ym4mHg
/et/202405081200,2024-05-08 12:00:00,https://www.youtube.com/watch?v=pnwB0Oeprdw,202405081200,202405081200_pnwB0Oeprdw
/et/202405081400,2024-05-08 14:00:00,https://www.youtube.com/watch?v=7f882Adr6cw,202405081400,202405081400_7f882Adr6cw
/et/202405131500,2024-05-13 15:00:00,https://www.youtube.com/watch?v=sxjR2w5fJtg,202405131500,202405131500_sxjR2w5fJtg
/et/202405141000,2024-05-14 10:00:00,https://www.youtube.com/watch?v=9zq2a6vMAPs,202405141000,202405141000_9zq2a6vMAPs
/et/202405151200,2024-05-15 12:00:00,https://www.youtube.com/watch?v=HF5rTq-O0pQ,202405151200,202405151200_HF5rTq-O0pQ
/et/202405151400,2024-05-15 14:00:00,https://www.youtube.com/watch?v=1cAR1LsWqQA,202405151400,202405151400_1cAR1LsWqQA
/et/202405271500,2024-05-27 15:00:00,https://www.youtube.com/watch?v=TCF27pYAxx8,202405271500,202405271500_TCF27pYAxx8
/et/202405291400,2024-05-29 14:00:00,https://www.youtube.com/watch?v=_lk3UzRRleY,202405291400,202405291400__lk3UzRRleY
/et/202405301000,2024-05-30 10:00:00,https://www.youtube.com/watch?v=3KFivi4-NOk,202405301000,202405301000_3KFivi4-NOk
/et/202406031500,2024-06-03 15:00:00,https://www.youtube.com/watch?v=eBFoYqyVTyU,202406031500,202406031500_eBFoYqyVTyU
/et/202406041000,2024-06-04 10:00:00,https://www.youtube.com/watch?v=WwiUmCIJo48,202406041000,202406041000_WwiUmCIJo48
/et/202406051200,2024-06-05 12:00:00,https://www.youtube.com/watch?v=rZ4Pq4-R-yE,202406051200,202406051200_rZ4Pq4-R-yE
/et/202406061000,2024-06-06 10:00:00,https://www.youtube.com/watch?v=xkuUcxEdwJE,202406061000,202406061000_xkuUcxEdwJE
/et/202406101500,2024-06-10 15:00:00,https://www.youtube.com/watch?v=0FNMLl90-gU,202406101500,202406101500_0FNMLl90-gU
/et/202406111000,2024-06-11 10:00:00,https://www.youtube.com/watch?v=olUUYYSlyv4,202406111000,202406111000_olUUYYSlyv4
/et/202406121200,2024-06-12 12:00:00,https://www.youtube.com/watch?v=L6xier4sECo,202406121200,202406121200_L6xier4sECo
/et/202406121400,2024-06-12 14:00:00,https://www.youtube.com/watch?v=aDDTpBgiXzw,202406121400,202406121400_aDDTpBgiXzw
/et/202406131000,2024-06-13 10:00:00,https://www.youtube.com/watch?v=fDAmBpuy7ws,202406131000,202406131000_fDAmBpuy7ws
/et/202406141000,2024-06-14 10:00:00,https://www.youtube.com/watch?v=Ix0NaNhkdIs,202406141000,202406141000_Ix0NaNhkdIs
/et/202406191000,2024-06-19 10:00:00,https://www.youtube.com/watch?v=gdEWLKwAqh4,202406191000,202406191000_gdEWLKwAqh4
/et/202407221100,2024-07-22 11:00:00,https://www.youtube.com/watch?v=1GwkEhhNPY0,202407221100,202407221100_1GwkEhhNPY0
/et/202407231000,2024-07-23 10:00:00,https://www.youtube.com/watch?v=G7CVZoWsQlg,202407231000,202407231000_G7CVZoWsQlg
/et/202407291000,2024-07-29 10:00:00,https://www.youtube.com/watch?v=CsXuxT8mDOw,202407291000,202407291000_CsXuxT8mDOw
/et/202407291734,2024-07-29 17:34:00,https://www.youtube.com/watch?v=vwk0CJl0TIo,202407291734,202407291734_vwk0CJl0TIo
/et/202407291856,2024-07-29 18:56:00,https://www.youtube.com/watch?v=Jl1_w2kircg,202407291856,202407291856_Jl1_w2kircg
/et/202409091500,2024-09-09 15:00:00,https://www.youtube.com/watch?v=1LpY0NvNhM0,202409091500,202409091500_1LpY0NvNhM0
/et/202409101000,2024-09-10 10:00:00,https://www.youtube.com/watch?v=Ud6nwwbbNVQ,202409101000,202409101000_Ud6nwwbbNVQ
/et/202409111400,2024-09-11 14:00:00,https://www.youtube.com/watch?v=pu3qOwJHIaM,202409111400,202409111400_pu3qOwJHIaM
/et/202409161500,2024-09-16 15:00:00,https://www.youtube.com/watch?v=zV0M4eUDTeE,202409161500,202409161500_zV0M4eUDTeE
/et/202409181200,2024-09-18 12:00:00,https://www.youtube.com/watch?v=Wvlr9FHQXn0,202409181200,202409181200_Wvlr9FHQXn0
/et/202409181400,2024-09-18 14:00:00,https://www.youtube.com/watch?v=hbM-5W7PQng,202409181400,202409181400_hbM-5W7PQng
/et/202409191000,2024-09-19 10:00:00,https://www.youtube.com/watch?v=h0oFtx_6sso,202409191000,202409191000_h0oFtx_6sso
/et/202409231500,2024-09-23 15:00:00,https://www.youtube.com/watch?v=U27l1xBNwp4,202409231500,202409231500_U27l1xBNwp4
/et/202409251200,2024-09-25 12:00:00,https://www.youtube.com/watch?v=oP6HGjqp9rQ,202409251200,202409251200_oP6HGjqp9rQ
/et/202409251400,2024-09-25 14:00:00,https://www.youtube.com/watch?v=tEoL6p8r8HI,202409251400,202409251400_tEoL6p8r8HI
/et/202410071500,2024-10-07 15:00:00,https://www.youtube.com/watch?v=BfZQQ7H6rEI,202410071500,202410071500_BfZQQ7H6rEI
/et/202410081000,2024-10-08 10:00:00,https://www.youtube.com/watch?v=2vxyRvmJ9N0,202410081000,202410081000_2vxyRvmJ9N0
/et/202410091200,2024-10-09 12:00:00,https://www.youtube.com/watch?v=OvN36VPa3vw,202410091200,202410091200_OvN36VPa3vw
/et/202410091400,2024-10-09 14:00:00,https://www.youtube.com/watch?v=XDMqtw63OMU,202410091400,202410091400_XDMqtw63OMU
/et/202410101000,2024-10-10 10:00:00,https://www.youtube.com/watch?v=gdVV9Zw9cX0,202410101000,202410101000_gdVV9Zw9cX0
/et/202410151000,2024-10-15 10:00:00,https://www.youtube.com/watch?v=FVlNNfJoezQ,202410151000,202410151000_FVlNNfJoezQ
/et/202410161200,2024-10-16 12:00:00,https://www.youtube.com/watch?v=76PaBDSEFdE,202410161200,202410161200_76PaBDSEFdE
/et/202410161400,2024-10-16 14:00:00,https://www.youtube.com/watch?v=/zTQrIDYKPGw,202410161400,202410161400_/zTQrIDYKPGw
/et/202410171000,2024-10-17 10:00:00,https://www.youtube.com/watch?v=B9R60RhwnsE,202410171000,202410171000_B9R60RhwnsE
/et/202410211500,2024-10-21 15:00:00,https://www.youtube.com/watch?v=pNXkhjDDL2o,202410211500,202410211500_pNXkhjDDL2o
/et/202410221000,2024-10-22 10:00:00,https://www.youtube.com/watch?v=eNbgXNlzF0g,202410221000,202410221000_eNbgXNlzF0g
/et/202410231200,2024-10-23 12:00:00,https://www.youtube.com/watch?v=wG3rDRBJKSs,202410231200,202410231200_wG3rDRBJKSs
/et/202410241000,2024-10-24 10:00:00,https://www.youtube.com/watch?v=bKLho2-NIgM,202410241000,202410241000_bKLho2-NIgM
