video_id,transcript_id,processed_video_link,html_link,match_type,video_date,video_time,video_legislation,video_title
20210107103401,2173,https://cdn.tiesraides.lv/saeima.lv/20210107103401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2173,webpage,2021-01-07,9.20,13,
20210107103401,2179,https://cdn.tiesraides.lv/saeima.lv/20210107103401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2179,webpage,2021-01-07,9.20,13,
20210107103401,2178,https://cdn.tiesraides.lv/saeima.lv/20210107103401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2178,webpage,2021-01-07,9.20,13,
20210107124001,2173,https://cdn.tiesraides.lv/saeima.lv/20210107124001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2173,webpage,2021-01-07,11.00,13,
20210107124001,2179,https://cdn.tiesraides.lv/saeima.lv/20210107124001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2179,webpage,2021-01-07,11.00,13,
20210107124001,2178,https://cdn.tiesraides.lv/saeima.lv/20210107124001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2178,webpage,2021-01-07,11.00,13,
20210107141501,2173,https://cdn.tiesraides.lv/saeima.lv/20210107141501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2173,webpage,2021-01-07,13.30,13,
20210107141501,2179,https://cdn.tiesraides.lv/saeima.lv/20210107141501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2179,webpage,2021-01-07,13.30,13,
20210107141501,2178,https://cdn.tiesraides.lv/saeima.lv/20210107141501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2178,webpage,2021-01-07,13.30,13,
20210107144501,2173,https://cdn.tiesraides.lv/saeima.lv/20210107144501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2173,webpage,2021-01-07,14.25,13,
20210107144501,2179,https://cdn.tiesraides.lv/saeima.lv/20210107144501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2179,webpage,2021-01-07,14.25,13,
20210107144501,2178,https://cdn.tiesraides.lv/saeima.lv/20210107144501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2178,webpage,2021-01-07,14.25,13,
20210107181601,2173,https://cdn.tiesraides.lv/saeima.lv/20210107181601_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2173,webpage,2021-01-07,16.50,13,
20210107181601,2179,https://cdn.tiesraides.lv/saeima.lv/20210107181601_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2179,webpage,2021-01-07,16.50,13,
20210107181601,2178,https://cdn.tiesraides.lv/saeima.lv/20210107181601_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2178,webpage,2021-01-07,16.50,13,
20210114103701,2180,https://cdn.tiesraides.lv/saeima.lv/20210114103701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2180,webpage,2021-01-14,9.00,13,
20210114103701,2181,https://cdn.tiesraides.lv/saeima.lv/20210114103701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2181,webpage,2021-01-14,9.00,13,
20210114103701,2182,https://cdn.tiesraides.lv/saeima.lv/20210114103701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2182,webpage,2021-01-14,9.00,13,
20210114115101,2180,https://cdn.tiesraides.lv/saeima.lv/20210114115101_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2180,webpage,2021-01-14,11.00,13,
20210114115101,2181,https://cdn.tiesraides.lv/saeima.lv/20210114115101_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2181,webpage,2021-01-14,11.00,13,
20210114115101,2182,https://cdn.tiesraides.lv/saeima.lv/20210114115101_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2182,webpage,2021-01-14,11.00,13,
20210114124201,2180,https://cdn.tiesraides.lv/saeima.lv/20210114124201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2180,webpage,2021-01-14,12.00,13,
20210114124201,2181,https://cdn.tiesraides.lv/saeima.lv/20210114124201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2181,webpage,2021-01-14,12.00,13,
20210114124201,2182,https://cdn.tiesraides.lv/saeima.lv/20210114124201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2182,webpage,2021-01-14,12.00,13,
20210114140801,2180,https://cdn.tiesraides.lv/saeima.lv/20210114140801_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2180,webpage,2021-01-14,13.30,13,
20210114140801,2181,https://cdn.tiesraides.lv/saeima.lv/20210114140801_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2181,webpage,2021-01-14,13.30,13,
20210114140801,2182,https://cdn.tiesraides.lv/saeima.lv/20210114140801_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2182,webpage,2021-01-14,13.30,13,
20210121094001,2183,https://cdn.tiesraides.lv/saeima.lv/20210121094001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2183,webpage,2021-01-21,9.00,13,
20210121094001,2184,https://cdn.tiesraides.lv/saeima.lv/20210121094001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2184,webpage,2021-01-21,9.00,13,
20210121103301,2183,https://cdn.tiesraides.lv/saeima.lv/20210121103301_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2183,webpage,2021-01-21,9.45,13,
20210121103301,2184,https://cdn.tiesraides.lv/saeima.lv/20210121103301_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2184,webpage,2021-01-21,9.45,13,
20210121123701,2183,https://cdn.tiesraides.lv/saeima.lv/20210121123701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2183,webpage,2021-01-21,11.00,13,
20210121123701,2184,https://cdn.tiesraides.lv/saeima.lv/20210121123701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2184,webpage,2021-01-21,11.00,13,
20210121135601,2183,https://cdn.tiesraides.lv/saeima.lv/20210121135601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2183,webpage,2021-01-21,13.30,13,
20210121135601,2184,https://cdn.tiesraides.lv/saeima.lv/20210121135601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2184,webpage,2021-01-21,13.30,13,
20210121150501,2183,https://cdn.tiesraides.lv/saeima.lv/20210121150501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2183,webpage,2021-01-21,14.05,13,
20210121150501,2184,https://cdn.tiesraides.lv/saeima.lv/20210121150501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2184,webpage,2021-01-21,14.05,13,
20210121163501,2183,https://cdn.tiesraides.lv/saeima.lv/20210121163501_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2183,webpage,2021-01-21,15.30,13,
20210121163501,2184,https://cdn.tiesraides.lv/saeima.lv/20210121163501_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2184,webpage,2021-01-21,15.30,13,
20210128104402,2185,https://cdn.tiesraides.lv/saeima.lv/20210128104402_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2185,webpage,2021-01-28,9.00,13,
20210128123801,2185,https://cdn.tiesraides.lv/saeima.lv/20210128123801_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2185,webpage,2021-01-28,11.00,13,
20210128150601,2185,https://cdn.tiesraides.lv/saeima.lv/20210128150601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2185,webpage,2021-01-28,13.30,13,
20210128171602,2185,https://cdn.tiesraides.lv/saeima.lv/20210128171602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2185,webpage,2021-01-28,15.30,13,
20210128191201,2185,https://cdn.tiesraides.lv/saeima.lv/20210128191201_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2185,webpage,2021-01-28,17.30,13,
20210204091901,2187,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2187,webpage,2021-02-04,9.00,13,
20210204091901,2188,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2188,webpage,2021-02-04,9.00,13,
20210204091901,2190,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,9.00,13,
20210204091901,2189,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,9.00,13,
20210204103601,2187,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2187,webpage,2021-02-04,9.20,13,
20210204103601,2188,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2188,webpage,2021-02-04,9.20,13,
20210204103601,2190,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,9.20,13,
20210204103601,2189,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,9.20,13,
20210204111201,2187,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2187,webpage,2021-02-04,11.00,13,
20210204111201,2188,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2188,webpage,2021-02-04,11.00,13,
20210204111201,2190,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,11.00,13,
20210204111201,2189,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,11.00,13,
20210204123401,2190,https://cdn.tiesraides.lv/saeima.lv/20210204123401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,11.20,13,
20210204123401,2189,https://cdn.tiesraides.lv/saeima.lv/20210204123401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,11.20,13,
20210204150002,2190,https://cdn.tiesraides.lv/saeima.lv/20210204150002_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,13.30,13,
20210204150002,2189,https://cdn.tiesraides.lv/saeima.lv/20210204150002_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,13.30,13,
20210204170701,2190,https://cdn.tiesraides.lv/saeima.lv/20210204170701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,15.30,13,
20210204170701,2189,https://cdn.tiesraides.lv/saeima.lv/20210204170701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,15.30,13,
20210204175401,2190,https://cdn.tiesraides.lv/saeima.lv/20210204175401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,17.30,13,
20210204175401,2189,https://cdn.tiesraides.lv/saeima.lv/20210204175401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,17.30,13,
20210204190601,2190,https://cdn.tiesraides.lv/saeima.lv/20210204190601_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2190,webpage,2021-02-04,18.05,13,
20210204190601,2189,https://cdn.tiesraides.lv/saeima.lv/20210204190601_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2189,webpage,2021-02-04,18.05,13,
20210211103302,2191,https://cdn.tiesraides.lv/saeima.lv/20210211103302_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2191,webpage,2021-02-11,9.00,13,
20210211103302,2192,https://cdn.tiesraides.lv/saeima.lv/20210211103302_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2192,webpage,2021-02-11,9.00,13,
20210211103302,2193,https://cdn.tiesraides.lv/saeima.lv/20210211103302_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2193,webpage,2021-02-11,9.00,13,
20210211124701,2191,https://cdn.tiesraides.lv/saeima.lv/20210211124701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2191,webpage,2021-02-11,11.00,13,
20210211124701,2192,https://cdn.tiesraides.lv/saeima.lv/20210211124701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2192,webpage,2021-02-11,11.00,13,
20210211124701,2193,https://cdn.tiesraides.lv/saeima.lv/20210211124701_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2193,webpage,2021-02-11,11.00,13,
20210211141902,2191,https://cdn.tiesraides.lv/saeima.lv/20210211141902_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2191,webpage,2021-02-11,13.30,13,
20210211141902,2192,https://cdn.tiesraides.lv/saeima.lv/20210211141902_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2192,webpage,2021-02-11,13.30,13,
20210211141902,2193,https://cdn.tiesraides.lv/saeima.lv/20210211141902_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2193,webpage,2021-02-11,13.30,13,
20210211152602,2191,https://cdn.tiesraides.lv/saeima.lv/20210211152602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2191,webpage,2021-02-11,14.20,13,
20210211152602,2192,https://cdn.tiesraides.lv/saeima.lv/20210211152602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2192,webpage,2021-02-11,14.20,13,
20210211152602,2193,https://cdn.tiesraides.lv/saeima.lv/20210211152602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2193,webpage,2021-02-11,14.20,13,
20210211164301,2191,https://cdn.tiesraides.lv/saeima.lv/20210211164301_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2191,webpage,2021-02-11,15.30,13,
20210211164301,2192,https://cdn.tiesraides.lv/saeima.lv/20210211164301_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2192,webpage,2021-02-11,15.30,13,
20210211164301,2193,https://cdn.tiesraides.lv/saeima.lv/20210211164301_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2193,webpage,2021-02-11,15.30,13,
20210211171901,2191,https://cdn.tiesraides.lv/saeima.lv/20210211171901_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2191,webpage,2021-02-11,16.25,13,
20210211171901,2192,https://cdn.tiesraides.lv/saeima.lv/20210211171901_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2192,webpage,2021-02-11,16.25,13,
20210211171901,2193,https://cdn.tiesraides.lv/saeima.lv/20210211171901_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2193,webpage,2021-02-11,16.25,13,
20210218094201,2195,https://cdn.tiesraides.lv/saeima.lv/20210218094201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2195,webpage,2021-02-18,9.00,13,
20210218094201,2194,https://cdn.tiesraides.lv/saeima.lv/20210218094201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2194,webpage,2021-02-18,9.00,13,
20210218094201,2196,https://cdn.tiesraides.lv/saeima.lv/20210218094201_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,9.00,13,
20210218100501,2195,https://cdn.tiesraides.lv/saeima.lv/20210218100501_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2195,webpage,2021-02-18,9.45,13,
20210218100501,2194,https://cdn.tiesraides.lv/saeima.lv/20210218100501_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2194,webpage,2021-02-18,9.45,13,
20210218100501,2196,https://cdn.tiesraides.lv/saeima.lv/20210218100501_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,9.45,13,
20210218104102,2195,https://cdn.tiesraides.lv/saeima.lv/20210218104102_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2195,webpage,2021-02-18,10.15,13,
20210218104102,2194,https://cdn.tiesraides.lv/saeima.lv/20210218104102_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2194,webpage,2021-02-18,10.15,13,
20210218104102,2196,https://cdn.tiesraides.lv/saeima.lv/20210218104102_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,10.15,13,
20210218123601,2195,https://cdn.tiesraides.lv/saeima.lv/20210218123601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2195,webpage,2021-02-18,11.00,13,
20210218123601,2194,https://cdn.tiesraides.lv/saeima.lv/20210218123601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2194,webpage,2021-02-18,11.00,13,
20210218123601,2196,https://cdn.tiesraides.lv/saeima.lv/20210218123601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,11.00,13,
20210218150801,2195,https://cdn.tiesraides.lv/saeima.lv/20210218150801_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2195,webpage,2021-02-18,13.30,13,
20210218150801,2194,https://cdn.tiesraides.lv/saeima.lv/20210218150801_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2194,webpage,2021-02-18,13.30,13,
20210218150801,2196,https://cdn.tiesraides.lv/saeima.lv/20210218150801_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,13.30,13,
20210218160301,2196,https://cdn.tiesraides.lv/saeima.lv/20210218160301_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,15.30,13,
20210218171902,2196,https://cdn.tiesraides.lv/saeima.lv/20210218171902_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,16.05,13,
20210218180902,2196,https://cdn.tiesraides.lv/saeima.lv/20210218180902_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,16.45,13,
20210218191225,2196,https://cdn.tiesraides.lv/saeima.lv/20210218191225_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,18.20,13,
20210218200601,2196,https://cdn.tiesraides.lv/saeima.lv/20210218200601_saeima.lv.1_0,https://www.saeima.lv/lv/transcripts/view/2196,webpage,2021-02-18,19.10,13,
20210304094401,2204,https://cdn.tiesraides.lv/saeima.lv/20210304094401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2204,webpage,2021-03-04,9.10,13,
20210304094401,2206,https://cdn.tiesraides.lv/saeima.lv/20210304094401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2206,webpage,2021-03-04,9.10,13,
20210304094401,2205,https://cdn.tiesraides.lv/saeima.lv/20210304094401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2205,webpage,2021-03-04,9.10,13,
20210304094401,2207,https://cdn.tiesraides.lv/saeima.lv/20210304094401_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2207,webpage,2021-03-04,9.10,13,
20210304103601,2204,https://cdn.tiesraides.lv/saeima.lv/20210304103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2204,webpage,2021-03-04,9.55,13,
20210304103601,2206,https://cdn.tiesraides.lv/saeima.lv/20210304103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2206,webpage,2021-03-04,9.55,13,
20210304103601,2205,https://cdn.tiesraides.lv/saeima.lv/20210304103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2205,webpage,2021-03-04,9.55,13,
20210304103601,2207,https://cdn.tiesraides.lv/saeima.lv/20210304103601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2207,webpage,2021-03-04,9.55,13,
20210304123501,2204,https://cdn.tiesraides.lv/saeima.lv/20210304123501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2204,webpage,2021-03-04,11.00,13,
20210304123501,2206,https://cdn.tiesraides.lv/saeima.lv/20210304123501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2206,webpage,2021-03-04,11.00,13,
20210304123501,2205,https://cdn.tiesraides.lv/saeima.lv/20210304123501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2205,webpage,2021-03-04,11.00,13,
20210304123501,2207,https://cdn.tiesraides.lv/saeima.lv/20210304123501_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2207,webpage,2021-03-04,11.00,13,
20210304150601,2204,https://cdn.tiesraides.lv/saeima.lv/20210304150601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2204,webpage,2021-03-04,13.30,13,
20210304150601,2206,https://cdn.tiesraides.lv/saeima.lv/20210304150601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2206,webpage,2021-03-04,13.30,13,
20210304150601,2205,https://cdn.tiesraides.lv/saeima.lv/20210304150601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2205,webpage,2021-03-04,13.30,13,
20210304150601,2207,https://cdn.tiesraides.lv/saeima.lv/20210304150601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2207,webpage,2021-03-04,13.30,13,
20210304161001,2204,https://cdn.tiesraides.lv/saeima.lv/20210304161001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2204,webpage,2021-03-04,15.30,13,
20210304161001,2206,https://cdn.tiesraides.lv/saeima.lv/20210304161001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2206,webpage,2021-03-04,15.30,13,
20210304161001,2205,https://cdn.tiesraides.lv/saeima.lv/20210304161001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2205,webpage,2021-03-04,15.30,13,
20210304161001,2207,https://cdn.tiesraides.lv/saeima.lv/20210304161001_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2207,webpage,2021-03-04,15.30,13,
20210304171601,2204,https://cdn.tiesraides.lv/saeima.lv/20210304171601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2204,webpage,2021-03-04,16.20,13,
20210304171601,2206,https://cdn.tiesraides.lv/saeima.lv/20210304171601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2206,webpage,2021-03-04,16.20,13,
20210304171601,2205,https://cdn.tiesraides.lv/saeima.lv/20210304171601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2205,webpage,2021-03-04,16.20,13,
20210304171601,2207,https://cdn.tiesraides.lv/saeima.lv/20210304171601_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2207,webpage,2021-03-04,16.20,13,
20210311103602,2208,https://cdn.tiesraides.lv/saeima.lv/20210311103602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2208,webpage,2021-03-11,9.00,13,
20210311103602,2209,https://cdn.tiesraides.lv/saeima.lv/20210311103602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2209,webpage,2021-03-11,9.00,13,
20210311103602,2210,https://cdn.tiesraides.lv/saeima.lv/20210311103602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2210,webpage,2021-03-11,9.00,13,
20210311103602,2214,https://cdn.tiesraides.lv/saeima.lv/20210311103602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2214,webpage,2021-03-11,9.00,13,
20210311103602,2213,https://cdn.tiesraides.lv/saeima.lv/20210311103602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2213,webpage,2021-03-11,9.00,13,
20210311103602,2211,https://cdn.tiesraides.lv/saeima.lv/20210311103602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2211,webpage,2021-03-11,9.00,13,
20210311124602,2208,https://cdn.tiesraides.lv/saeima.lv/20210311124602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2208,webpage,2021-03-11,11.00,13,
20210311124602,2209,https://cdn.tiesraides.lv/saeima.lv/20210311124602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2209,webpage,2021-03-11,11.00,13,
20210311124602,2210,https://cdn.tiesraides.lv/saeima.lv/20210311124602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2210,webpage,2021-03-11,11.00,13,
20210311124602,2214,https://cdn.tiesraides.lv/saeima.lv/20210311124602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2214,webpage,2021-03-11,11.00,13,
20210311124602,2213,https://cdn.tiesraides.lv/saeima.lv/20210311124602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2213,webpage,2021-03-11,11.00,13,
20210311124602,2211,https://cdn.tiesraides.lv/saeima.lv/20210311124602_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2211,webpage,2021-03-11,11.00,13,
20210311135901,2208,https://cdn.tiesraides.lv/saeima.lv/20210311135901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2208,webpage,2021-03-11,13.30,13,
20210311135901,2209,https://cdn.tiesraides.lv/saeima.lv/20210311135901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2209,webpage,2021-03-11,13.30,13,
20210311135901,2210,https://cdn.tiesraides.lv/saeima.lv/20210311135901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2210,webpage,2021-03-11,13.30,13,
20210311135901,2214,https://cdn.tiesraides.lv/saeima.lv/20210311135901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2214,webpage,2021-03-11,13.30,13,
20210311135901,2213,https://cdn.tiesraides.lv/saeima.lv/20210311135901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2213,webpage,2021-03-11,13.30,13,
20210311135901,2211,https://cdn.tiesraides.lv/saeima.lv/20210311135901_saeima.lv.1_0_0,https://www.saeima.lv/lv/transcripts/view/2211,webpage,2021-03-11,13.30,13,
20210311161703,2208,https://cdn.tiesraides.lv/saeima.lv/20210311161703_saeima.lv.1_0_3,https://www.saeima.lv/lv/transcripts/view/2208,webpage,2021-03-11,14.15,13,
20210311161703,2209,https://cdn.tiesraides.lv/saeima.lv/20210311161703_saeima.lv.1_0_3,https://www.saeima.lv/lv/transcripts/view/2209,webpage,2021-03-11,14.15,13,
20210311161703,2210,https://cdn.tiesraides.lv/saeima.lv/20210311161703_saeima.lv.1_0_3,https://www.saeima.lv/lv/transcripts/view/2210,webpage,2021-03-11,14.15,13,
20210311161703,2214,https://cdn.tiesraides.lv/saeima.lv/20210311161703_saeima.lv.1_0_3,https://www.saeima.lv/lv/transcripts/view/2214,webpage,2021-03-11,14.15,13,
20210311161703,2213,https://cdn.tiesraides.lv/saeima.lv/20210311161703_saeima.lv.1_0_3,https://www.saeima.lv/lv/transcripts/view/2213,webpage,2021-03-11,14.15,13,
20210311161703,2211,https://cdn.tiesraides.lv/saeima.lv/20210311161703_saeima.lv.1_0_3,https://www.saeima.lv/lv/transcripts/view/2211,webpage,2021-03-11,14.15,13,
