html_link,processed_video_link,transcript_id,year,part
https://www.ft.dk/forhandlinger/20131/20131M108_2014-10-01_1800.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/108.aspx,20131M108_2014-10-01_1800,2013,1
https://www.ft.dk/forhandlinger/20131/20131M107_2014-10-01_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/107.aspx,20131M107_2014-10-01_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M106_2014-09-30_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/106.aspx,20131M106_2014-09-30_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M105_2014-09-09_0920.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/105.aspx,20131M105_2014-09-09_0920,2013,1
https://www.ft.dk/forhandlinger/20131/20131M104_2014-09-09_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/104.aspx,20131M104_2014-09-09_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M103_2014-08-27_1700.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/103.aspx,20131M103_2014-08-27_1700,2013,1
https://www.ft.dk/forhandlinger/20131/20131M102_2014-08-27_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/102.aspx,20131M102_2014-08-27_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M101_2014-08-25_1700.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/101.aspx,20131M101_2014-08-25_1700,2013,1
https://www.ft.dk/forhandlinger/20131/20131M100_2014-08-14_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/100.aspx,20131M100_2014-08-14_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M099_2014-06-11_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/99.aspx,20131M099_2014-06-11_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M098_2014-06-10_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/98.aspx,20131M098_2014-06-10_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M097_2014-06-04_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/97.aspx,20131M097_2014-06-04_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M096_2014-06-03_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/96.aspx,20131M096_2014-06-03_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M095_2014-06-02_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/95.aspx,20131M095_2014-06-02_1200,2013,1
https://www.ft.dk/forhandlinger/20131/20131M094_2014-05-28_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/94.aspx,20131M094_2014-05-28_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M093_2014-05-27_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/93.aspx,20131M093_2014-05-27_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M092_2014-05-26_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/92.aspx,20131M092_2014-05-26_1200,2013,1
https://www.ft.dk/forhandlinger/20131/20131M091_2014-05-20_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/91.aspx,20131M091_2014-05-20_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M090_2014-05-15_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/90.aspx,20131M090_2014-05-15_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M089_2014-05-14_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/89.aspx,20131M089_2014-05-14_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M088_2014-05-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/88.aspx,20131M088_2014-05-13_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M087_2014-05-09_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/87.aspx,20131M087_2014-05-09_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M086_2014-05-08_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/86.aspx,20131M086_2014-05-08_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M085_2014-05-07_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/85.aspx,20131M085_2014-05-07_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M084_2014-05-06_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/84.aspx,20131M084_2014-05-06_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M083_2014-05-02_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/83.aspx,20131M083_2014-05-02_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M082_2014-04-30_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/82.aspx,20131M082_2014-04-30_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M081_2014-04-29_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/81.aspx,20131M081_2014-04-29_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M080_2014-04-25_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/80.aspx,20131M080_2014-04-25_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M079_2014-04-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/79.aspx,20131M079_2014-04-24_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M078_2014-04-23_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/78.aspx,20131M078_2014-04-23_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M077_2014-04-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/77.aspx,20131M077_2014-04-22_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M076_2014-04-11_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/76.aspx,20131M076_2014-04-11_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M075_2014-04-10_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/75.aspx,20131M075_2014-04-10_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M074_2014-04-09_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/74.aspx,20131M074_2014-04-09_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M073_2014-04-08_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/73.aspx,20131M073_2014-04-08_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M072_2014-04-04_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/72.aspx,20131M072_2014-04-04_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M071_2014-04-03_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/71.aspx,20131M071_2014-04-03_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M070_2014-04-02_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/70.aspx,20131M070_2014-04-02_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M069_2014-04-01_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/69.aspx,20131M069_2014-04-01_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M068_2014-03-28_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/68.aspx,20131M068_2014-03-28_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M067_2014-03-26_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/67.aspx,20131M067_2014-03-26_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M066_2014-03-25_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/66.aspx,20131M066_2014-03-25_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M065_2014-03-19_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/65.aspx,20131M065_2014-03-19_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M064_2014-03-18_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/64.aspx,20131M064_2014-03-18_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M063_2014-03-14_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/63.aspx,20131M063_2014-03-14_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M062_2014-03-13_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/62.aspx,20131M062_2014-03-13_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M061_2014-03-12_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/61.aspx,20131M061_2014-03-12_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M060_2014-03-11_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/60.aspx,20131M060_2014-03-11_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M059_2014-02-27_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/59.aspx,20131M059_2014-02-27_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M058_2014-02-26_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/58.aspx,20131M058_2014-02-26_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M057_2014-02-25_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/57.aspx,20131M057_2014-02-25_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M056_2014-02-21_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/56.aspx,20131M056_2014-02-21_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M055_2014-02-20_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/55.aspx,20131M055_2014-02-20_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M054_2014-02-19_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/54.aspx,20131M054_2014-02-19_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M053_2014-02-18_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/53.aspx,20131M053_2014-02-18_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M052_2014-02-07_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/52.aspx,20131M052_2014-02-07_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M051_2014-02-06_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/51.aspx,20131M051_2014-02-06_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M050_2014-02-05_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/50.aspx,20131M050_2014-02-05_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M049_2014-02-04_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/49.aspx,20131M049_2014-02-04_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M048_2014-01-31_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/48.aspx,20131M048_2014-01-31_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M047_2014-01-30_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/47.aspx,20131M047_2014-01-30_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M046_2014-01-29_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/46.aspx,20131M046_2014-01-29_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M045_2014-01-28_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/45.aspx,20131M045_2014-01-28_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M044_2014-01-23_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/44.aspx,20131M044_2014-01-23_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M043_2014-01-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/43.aspx,20131M043_2014-01-22_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M042_2014-01-21_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/42.aspx,20131M042_2014-01-21_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M041_2014-01-17_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/41.aspx,20131M041_2014-01-17_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M040_2014-01-16_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/40.aspx,20131M040_2014-01-16_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M039_2014-01-15_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/39.aspx,20131M039_2014-01-15_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M038_2014-01-14_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/38.aspx,20131M038_2014-01-14_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M037_2013-12-20_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/37.aspx,20131M037_2013-12-20_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M036_2013-12-19_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/36.aspx,20131M036_2013-12-19_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M035_2013-12-18_0900.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/35.aspx,20131M035_2013-12-18_0900,2013,1
https://www.ft.dk/forhandlinger/20131/20131M034_2013-12-17_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/34.aspx,20131M034_2013-12-17_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M033_2013-12-13_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/33.aspx,20131M033_2013-12-13_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M032_2013-12-12_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/32.aspx,20131M032_2013-12-12_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M031_2013-12-11_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/31.aspx,20131M031_2013-12-11_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M030_2013-12-10_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/30.aspx,20131M030_2013-12-10_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M029_2013-12-06_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/29.aspx,20131M029_2013-12-06_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M028_2013-12-05_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/28.aspx,20131M028_2013-12-05_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M027_2013-12-04_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/27.aspx,20131M027_2013-12-04_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M026_2013-12-03_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/26.aspx,20131M026_2013-12-03_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M025_2013-11-28_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/25.aspx,20131M025_2013-11-28_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M024_2013-11-27_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/24.aspx,20131M024_2013-11-27_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M023_2013-11-26_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/23.aspx,20131M023_2013-11-26_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M022_2013-11-22_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/22.aspx,20131M022_2013-11-22_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M021_2013-11-21_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/21.aspx,20131M021_2013-11-21_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M020_2013-11-20_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/20.aspx,20131M020_2013-11-20_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M019_2013-11-14_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/19.aspx,20131M019_2013-11-14_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M018_2013-11-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/18.aspx,20131M018_2013-11-13_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M017_2013-11-12_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/17.aspx,20131M017_2013-11-12_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M016_2013-11-08_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/16.aspx,20131M016_2013-11-08_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M015_2013-11-07_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/15.aspx,20131M015_2013-11-07_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M014_2013-11-06_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/14.aspx,20131M014_2013-11-06_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M013_2013-11-05_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/13.aspx,20131M013_2013-11-05_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M012_2013-11-01_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/12.aspx,20131M012_2013-11-01_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M011_2013-10-31_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/11.aspx,20131M011_2013-10-31_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M010_2013-10-25_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/10.aspx,20131M010_2013-10-25_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M009_2013-10-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/9.aspx,20131M009_2013-10-24_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M008_2013-10-23_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/8.aspx,20131M008_2013-10-23_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M007_2013-10-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/7.aspx,20131M007_2013-10-22_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M006_2013-10-10_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/6.aspx,20131M006_2013-10-10_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M005_2013-10-09_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/5.aspx,20131M005_2013-10-09_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M004_2013-10-08_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/4.aspx,20131M004_2013-10-08_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M003_2013-10-03_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/3.aspx,20131M003_2013-10-03_1000,2013,1
https://www.ft.dk/forhandlinger/20131/20131M002_2013-10-02_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/2.aspx,20131M002_2013-10-02_1300,2013,1
https://www.ft.dk/forhandlinger/20131/20131M001_2013-10-01_1200.htm,https://www.ft.dk/aktuelt/webtv/video/20131/salen/1.aspx,20131M001_2013-10-01_1200,2013,1
https://www.ft.dk/forhandlinger/20141/20141M098_2015-05-27_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/98.aspx,20141M098_2015-05-27_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M097_2015-05-26_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/97.aspx,20141M097_2015-05-26_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M096_2015-05-22_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/96.aspx,20141M096_2015-05-22_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M095_2015-05-21_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/95.aspx,20141M095_2015-05-21_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M094_2015-05-20_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/94.aspx,20141M094_2015-05-20_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M093_2015-05-19_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/93.aspx,20141M093_2015-05-19_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M092_2015-05-13_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/92.aspx,20141M092_2015-05-13_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M091_2015-05-12_1310.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/91.aspx,20141M091_2015-05-12_1310,2014,1
https://www.ft.dk/forhandlinger/20141/20141M090_2015-05-12_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/90.aspx,20141M090_2015-05-12_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M089_2015-05-08_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/89.aspx,20141M089_2015-05-08_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M088_2015-05-07_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/88.aspx,20141M088_2015-05-07_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M087_2015-05-06_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/87.aspx,20141M087_2015-05-06_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M086_2015-05-05_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/86.aspx,20141M086_2015-05-05_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M085_2015-04-30_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/85.aspx,20141M085_2015-04-30_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M084_2015-04-29_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/84.aspx,20141M084_2015-04-29_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M083_2015-04-28_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/83.aspx,20141M083_2015-04-28_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M082_2015-04-24_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/82.aspx,20141M082_2015-04-24_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M081_2015-04-22_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/81.aspx,20141M081_2015-04-22_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M080_2015-04-21_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/80.aspx,20141M080_2015-04-21_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M079_2015-04-17_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/79.aspx,20141M079_2015-04-17_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M078_2015-04-16_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/78.aspx,20141M078_2015-04-16_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M077_2015-04-15_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/77.aspx,20141M077_2015-04-15_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M076_2015-04-14_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/76.aspx,20141M076_2015-04-14_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M075_2015-04-10_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/75.aspx,20141M075_2015-04-10_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M074_2015-04-09_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/74.aspx,20141M074_2015-04-09_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M073_2015-04-08_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/73.aspx,20141M073_2015-04-08_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M072_2015-04-07_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/72.aspx,20141M072_2015-04-07_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M071_2015-03-27_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/71.aspx,20141M071_2015-03-27_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M070_2015-03-26_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/70.aspx,20141M070_2015-03-26_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M069_2015-03-25_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/69.aspx,20141M069_2015-03-25_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M068_2015-03-24_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/68.aspx,20141M068_2015-03-24_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M067_2015-03-20_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/67.aspx,20141M067_2015-03-20_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M066_2015-03-19_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/66.aspx,20141M066_2015-03-19_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M065_2015-03-18_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/65.aspx,20141M065_2015-03-18_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M064_2015-03-17_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/64.aspx,20141M064_2015-03-17_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M063_2015-03-11_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/63.aspx,20141M063_2015-03-11_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M062_2015-03-10_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/62.aspx,20141M062_2015-03-10_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M061_2015-02-27_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/61.aspx,20141M061_2015-02-27_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M060_2015-02-26_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/60.aspx,20141M060_2015-02-26_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M059_2015-02-25_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/59.aspx,20141M059_2015-02-25_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M058_2015-02-24_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/58.aspx,20141M058_2015-02-24_1300,2014,1
https://www.ft.dk/forhandlinger/20141/20141M057_2015-02-19_1000.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/57.aspx,20141M057_2015-02-19_1000,2014,1
https://www.ft.dk/forhandlinger/20141/20141M056_2015-02-18_1300.htm,https://www.ft.dk/aktuelt/webtv/video/20141/salen/56.aspx,20141M056_2015-02-18_1300,2014,1
